id,name,year,duration,genre,actors
200,Big Hero 6,2014,102 min,"Animation, Action, Adventure","Ryan Potter,Scott Adsit,Jamie Chung,T.J. Miller"
201,Sunshine,2007,107 min,"Adventure, Sci-Fi, Thriller","Cillian Murphy,Rose Byrne,Chris Evans,Cliff Curtis"
202,Back to the Future Part II,1989,108 min,"Adventure, Comedy, Sci-Fi","Michael J. Fox,Christopher Lloyd,Lea Thompson,Thomas F. Wilson"
203,Predestination,2014,97 min,"Drama, Mystery, Sci-Fi","Ethan Hawke,Sarah Snook,Noah Taylor,Madeleine West"
204,RoboCop,1987,102 min,"Action, Crime, Sci-Fi","Peter Weller,Nancy Allen,Dan O'Herlihy,Ronny Cox"
205,Gravity,2013,91 min,"Drama, Sci-Fi, Thriller","Sandra Bullock,George Clooney,Ed Harris,Orto Ignatiussen"
206,The Man Who Killed Hitler and Then The Bigfoot,2018,98 min,"Adventure, Drama, Sci-Fi","Sam Elliott,Aidan Turner,Sean Bridgers,Larry Miller"
207,John Carter,2012,132 min,"Action, Adventure, Sci-Fi","Taylor Kitsch,Lynn Collins,Willem Dafoe,Samantha Morton"
208,Men in Black,1997,98 min,"Adventure, Comedy, Mystery","Tommy Lee Jones,Will Smith,Linda Fiorentino,Vincent D'Onofrio"
209,The Stuff,1985,87 min,"Comedy, Horror, Sci-Fi","Michael Moriarty,Andrea Marcovicci,Garrett Morris,Paul Sorvino"
210,Dredd,2012,95 min,"Action, Crime, Sci-Fi","Karl Urban,Olivia Thirlby,Lena Headey,Rachel Wood"
211,The 5th Wave,2016,112 min,"Action, Adventure, Drama","Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders"
212,The Bad Batch,2016,118 min,"Drama, Horror, Romance","Suki Waterhouse,Jason Momoa,Jayda Fink,Keanu Reeves"
213,Transformers: Dark of the Moon,2011,154 min,"Action, Adventure, Sci-Fi","Shia LaBeouf,Rosie Huntington-Whiteley,Tyrese Gibson,Josh Duhamel"
214,In Time,2011,109 min,"Action, Crime, Drama","Justin Timberlake,Amanda Seyfried,Cillian Murphy,Olivia Wilde"
215,The Maze Runner,2014,113 min,"Action, Mystery, Sci-Fi","Dylan O'Brien,Kaya Scodelario,Will Poulter,Thomas Brodie-Sangster"
216,Star Wars: Episode III - Revenge of the Sith,2005,140 min,"Action, Adventure, Fantasy","Hayden Christensen,Natalie Portman,Ewan McGregor,Samuel L. Jackson"
217,2012,2009,158 min,"Action, Adventure, Sci-Fi","John Cusack,Thandie Newton,Chiwetel Ejiofor,Amanda Peet"
218,X2: X-Men United,2003,134 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Hugh Jackman,Halle Berry,Ian McKellen"
219,Fantastic Four,2005,106 min,"Action, Adventure, Fantasy","Ioan Gruffudd,Michael Chiklis,Chris Evans,Jessica Alba"
220,The Cloverfield Paradox,2018,102 min,"Drama, Horror, Mystery","Gugu Mbatha-Raw,David Oyelowo,Daniel Brühl,John Ortiz"
221,Splice,2009,104 min,"Drama, Horror, Sci-Fi","Adrien Brody,Sarah Polley,Delphine Chanéac,Brandon McGibbon"
222,Battleship,2012,131 min,"Action, Adventure, Sci-Fi","Alexander Skarsgård,Brooklyn Decker,Liam Neeson,Rihanna"
223,C.H.U.D.,1984,88 min,"Horror, Sci-Fi","John Heard,Daniel Stern,Christopher Curry,Kim Greist"
224,Barbarella,1968,98 min,"Adventure, Comedy, Fantasy","Jane Fonda,John Phillip Law,Anita Pallenberg,Milo O'Shea"
225,Star Wars: Episode VI - Return of the Jedi,1983,131 min,"Action, Adventure, Fantasy","Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams"
226,Twelve Monkeys,1995,129 min,"Mystery, Sci-Fi, Thriller","Bruce Willis,Madeleine Stowe,Brad Pitt,Joseph Melito"
227,WALL·E,2008,98 min,"Animation, Adventure, Family","Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard"
228,Machete Kills,2013,107 min,"Action, Crime, Sci-Fi","Danny Trejo,Alexa PenaVega,Mel Gibson,Jessica Alba"
229,The Fly,1986,96 min,"Drama, Horror, Sci-Fi","Jeff Goldblum,Geena Davis,John Getz,Joy Boushel"
230,Planet of the Apes,2001,119 min,"Action, Adventure, Sci-Fi","Mark Wahlberg,Helena Bonham Carter,Tim Roth,Michael Clarke Duncan"
231,Maze Runner: The Scorch Trials,2015,131 min,"Action, Sci-Fi, Thriller","Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Giancarlo Esposito"
232,War for the Planet of the Apes,2017,140 min,"Action, Adventure, Drama","Andy Serkis,Woody Harrelson,Steve Zahn,Karin Konoval"
233,Despicable Me 2,2013,98 min,"Animation, Adventure, Comedy","Steve Carell,Kristen Wiig,Benjamin Bratt,Miranda Cosgrove"
234,Vanilla Sky,2001,136 min,"Fantasy, Mystery, Romance","Tom Cruise,Penélope Cruz,Cameron Diaz,Kurt Russell"
235,Life Like,2019,95 min,"Sci-Fi, Thriller","Steven Strait,Addison Timlin,James D'Arcy,Drew Van Acker"
236,Flash Gordon,1980,111 min,"Action, Adventure, Sci-Fi","Sam J. Jones,Melody Anderson,Max von Sydow,Topol"
237,Blade,1998,120 min,"Action, Horror, Sci-Fi","Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright"
238,The Circle,2017,110 min,"Drama, Sci-Fi, Thriller","Emma Watson,Tom Hanks,John Boyega,Ellar Coltrane"
239,Weird Science,1985,94 min,"Comedy, Romance, Sci-Fi","Anthony Michael Hall,Ilan Mitchell-Smith,Kelly LeBrock,Bill Paxton"
240,The Stand,1994,361 min,"Adventure, Drama, Fantasy","Gary Sinise,Molly Ringwald,Jamey Sheridan,Laura San Giacomo"
241,The Wolverine,2013,126 min,"Action, Adventure, Sci-Fi","Hugh Jackman,Will Yun Lee,Tao Okamoto,Rila Fukushima"
242,A.I. Artificial Intelligence,2001,146 min,"Adventure, Drama, Sci-Fi","Haley Joel Osment,Jude Law,Frances O'Connor,Sam Robards"
243,Rupture,2016,102 min,"Horror, Sci-Fi, Thriller","Noomi Rapace,Michael Chiklis,Kerry Bishé,Peter Stormare"
244,The Darkest Minds,2018,104 min,"Action, Adventure, Drama","Amandla Stenberg,Mandy Moore,Bradley Whitford,Harris Dickinson"
245,I Origins,2014,106 min,"Drama, Romance, Sci-Fi","Michael Pitt,Steven Yeun,Astrid Bergès-Frisbey,Brit Marling"
246,Superman,1978,143 min,"Action, Adventure, Drama","Christopher Reeve,Margot Kidder,Gene Hackman,Marlon Brando"
247,Jurassic Park III,2001,92 min,"Action, Adventure, Sci-Fi","Sam Neill,William H. Macy,Téa Leoni,Alessandro Nivola"
248,Deja Vu,2006,126 min,"Action, Crime, Sci-Fi","Denzel Washington,Paula Patton,Jim Caviezel,Val Kilmer"
249,28 Days Later...,2002,113 min,"Drama, Horror, Sci-Fi","Cillian Murphy,Naomie Harris,Christopher Eccleston,Alex Palmer"
250,Star Wars: Episode II - Attack of the Clones,2002,142 min,"Action, Adventure, Fantasy","Hayden Christensen,Natalie Portman,Ewan McGregor,Christopher Lee"
251,RoboCop,2014,117 min,"Action, Crime, Sci-Fi","Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish"
252,10 Cloverfield Lane,2016,103 min,"Drama, Horror, Mystery","John Goodman,Mary Elizabeth Winstead,John Gallagher Jr.,Douglas M. Griffin"
253,Allegiant,2016,120 min,"Action, Adventure, Mystery","Shailene Woodley,Theo James,Jeff Daniels,Naomi Watts"
254,Downsizing,2017,135 min,"Drama, Sci-Fi","Matt Damon,Christoph Waltz,Hong Chau,Kristen Wiig"
255,Pacific Rim,2013,131 min,"Action, Adventure, Sci-Fi","Idris Elba,Charlie Hunnam,Rinko Kikuchi,Charlie Day"
256,Teen Titans Go! To the Movies,2018,84 min,"Animation, Action, Comedy","Greg Cipes,Scott Menville,Khary Payton,Tara Strong"
257,Stalker,1979,162 min,"Drama, Sci-Fi","Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko"
258,The Matrix Revolutions,2003,129 min,"Action, Sci-Fi","Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving"
259,War of the Worlds,2005,116 min,"Adventure, Sci-Fi, Thriller","Tom Cruise,Dakota Fanning,Tim Robbins,Miranda Otto"
260,"Honey, I Shrunk the Kids",1989,93 min,"Adventure, Comedy, Family","Rick Moranis,Matt Frewer,Marcia Strassman,Kristine Sutherland"
261,Moon,2009,97 min,"Drama, Mystery, Sci-Fi","Sam Rockwell,Kevin Spacey,Dominique McElligott,Rosie Shaw"
262,Deep Impact,1998,120 min,"Action, Drama, Romance","Robert Duvall,Téa Leoni,Elijah Wood,Morgan Freeman"
263,Source Code,2011,93 min,"Action, Drama, Sci-Fi","Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Jeffrey Wright"
264,Adventures of Captain Marvel,1941,216 min,"Action, Adventure, Fantasy","Tom Tyler,Frank Coghlan Jr.,William 'Billy' Benedict,Louise Currie"
265,Sound of My Voice,2011,85 min,"Drama, Mystery, Sci-Fi","Christopher Denham,Nicole Vicius,Brit Marling,Davenia McFadden"
266,Total Recall,2012,118 min,"Action, Adventure, Mystery","Colin Farrell,Bokeem Woodbine,Bryan Cranston,Kate Beckinsale"
267,Assassin's Creed,2016,115 min,"Action, Adventure, Sci-Fi","Michael Fassbender,Marion Cotillard,Jeremy Irons,Brendan Gleeson"
268,Mr. Nobody,2009,141 min,"Drama, Fantasy, Romance","Jared Leto,Sarah Polley,Diane Kruger,Linh Dan Pham"
269,Pixels,2015,105 min,"Action, Comedy, Sci-Fi","Adam Sandler,Kevin James,Michelle Monaghan,Peter Dinklage"
270,Masters of the Universe,1987,106 min,"Action, Adventure, Fantasy","Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty"
271,They Live,1988,94 min,"Action, Horror, Sci-Fi","Roddy Piper,Keith David,Meg Foster,George 'Buck' Flower"
272,Contact,1997,150 min,"Drama, Mystery, Sci-Fi","Jodie Foster,Matthew McConaughey,Tom Skerritt,John Hurt"
273,Leviathan,1989,98 min,"Adventure, Horror, Mystery","Peter Weller,Richard Crenna,Amanda Pays,Daniel Stern"
274,The Mist,2007,126 min,"Horror, Sci-Fi","Thomas Jane,Marcia Gay Harden,Laurie Holden,Andre Braugher"
275,Riddick,2013,119 min,"Action, Adventure, Sci-Fi","Vin Diesel,Karl Urban,Katee Sackhoff,Jordi Mollà"
276,The Giver,2014,97 min,"Drama, Romance, Sci-Fi","Brenton Thwaites,Jeff Bridges,Meryl Streep,Taylor Swift"
277,The Last Man,2018,100 min,"Action, Drama, Sci-Fi","Hayden Christensen,Harvey Keitel,Marco Leonardi,Liz Solari"
278,Teenage Mutant Ninja Turtles,1990,93 min,"Action, Adventure, Comedy","Judith Hoag,Elias Koteas,Josh Pais,David Forman"
279,The Space Between Us,2017,120 min,"Adventure, Drama, Romance","Gary Oldman,Asa Butterfield,Carla Gugino,Britt Robertson"
280,Escape Plan 2: Hades,2018,96 min,"Action, Crime, Mystery","Sylvester Stallone,Dave Bautista,Xiaoming Huang,Jesse Metcalfe"
281,Hot Tub Time Machine,2010,101 min,"Comedy, Sci-Fi","John Cusack,Rob Corddry,Craig Robinson,Clark Duke"
282,The Hitchhiker's Guide to the Galaxy,2005,109 min,"Adventure, Comedy, Sci-Fi","Martin Freeman,Yasiin Bey,Sam Rockwell,Zooey Deschanel"
283,Face/Off,1997,138 min,"Action, Crime, Sci-Fi","John Travolta,Nicolas Cage,Joan Allen,Alessandro Nivola"
284,Resident Evil,2002,100 min,"Action, Horror, Sci-Fi","Milla Jovovich,Michelle Rodriguez,Ryan McCluskey,Oscar Pearce"
285,Morgan,2016,92 min,"Action, Horror, Sci-Fi","Kate Mara,Anya Taylor-Joy,Rose Leslie,Michael Yare"
286,Melancholia,2011,135 min,"Drama, Sci-Fi","Kirsten Dunst,Charlotte Gainsbourg,Kiefer Sutherland,Alexander Skarsgård"
287,Krull,1983,121 min,"Action, Adventure, Sci-Fi","Ken Marshall,Lysette Anthony,Freddie Jones,Francesca Annis"
288,Scooby-Doo 2: Monsters Unleashed,2004,93 min,"Adventure, Comedy, Family","Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Linda Cardellini"
289,Tomorrowland,2015,130 min,"Action, Adventure, Family","George Clooney,Britt Robertson,Hugh Laurie,Raffey Cassidy"
290,Gattaca,1997,106 min,"Drama, Sci-Fi, Thriller","Ethan Hawke,Uma Thurman,Jude Law,Gore Vidal"
291,Coherence,2013,89 min,"Horror, Mystery, Sci-Fi","Emily Baldoni,Maury Sterling,Nicholas Brendon,Elizabeth Gracen"
292,Apollo 18,2011,86 min,"Horror, Mystery, Sci-Fi","Warren Christie,Lloyd Owen,Ryan Robbins,Michael Kopsa"
293,The Island,2005,136 min,"Action, Sci-Fi, Thriller","Scarlett Johansson,Ewan McGregor,Djimon Hounsou,Steve Buscemi"
294,Super 8,2011,112 min,"Mystery, Sci-Fi, Thriller","Elle Fanning,AJ Michalka,Kyle Chandler,Joel Courtney"
295,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,103 min,"Adventure, Comedy, Romance","Peter Weller,John Lithgow,Ellen Barkin,Jeff Goldblum"
296,Chappie,2015,120 min,"Action, Crime, Drama","Sharlto Copley,Dev Patel,Hugh Jackman,Sigourney Weaver"
297,Elysium,2013,109 min,"Action, Drama, Sci-Fi","Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga"
298,Insurgent,2015,119 min,"Action, Adventure, Sci-Fi","Shailene Woodley,Ansel Elgort,Theo James,Kate Winslet"
299,Resident Evil: The Final Chapter,2016,107 min,"Action, Horror, Sci-Fi","Milla Jovovich,Iain Glen,Ali Larter,Shawn Roberts"
300,Terminator Salvation,2009,115 min,"Action, Adventure, Sci-Fi","Christian Bale,Sam Worthington,Anton Yelchin,Moon Bloodgood"
301,Transformers: Revenge of the Fallen,2009,150 min,"Action, Adventure, Sci-Fi","Shia LaBeouf,Megan Fox,Josh Duhamel,Tyrese Gibson"
302,The Handmaid's Tale,1990,108 min,"Drama, Romance, Sci-Fi","Natasha Richardson,Faye Dunaway,Aidan Quinn,Elizabeth McGovern"
303,The Endless,2017,111 min,"Fantasy, Horror, Sci-Fi","Aaron Moorhead,Justin Benson,Callie Hernandez,Tate Ellington"
304,Aniara,2018,106 min,"Drama, Sci-Fi","Emelie Jonsson,Bianca Cruzeiro,Arvin Kananian,Anneli Martini"
305,The Road Warrior,1981,94 min,"Action, Adventure, Sci-Fi","Mel Gibson,Bruce Spence,Michael Preston,Max Phipps"
306,Godzilla,1998,139 min,"Action, Sci-Fi, Thriller","Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria"
307,The Green Hornet,2011,119 min,"Action, Comedy, Crime","Seth Rogen,Jay Chou,Christoph Waltz,Cameron Diaz"
308,Brazil,1985,132 min,"Drama, Sci-Fi","Jonathan Pryce,Kim Greist,Robert De Niro,Katherine Helmond"
309,Spaceballs,1987,96 min,"Adventure, Comedy, Sci-Fi","Mel Brooks,John Candy,Rick Moranis,Bill Pullman"
310,Priest,2011,87 min,"Action, Adventure, Fantasy","Paul Bettany,Cam Gigandet,Maggie Q,Karl Urban"
311,Superman Returns,2006,154 min,"Action, Adventure, Sci-Fi","Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden"
312,The World's End,2013,109 min,"Action, Comedy, Sci-Fi","Simon Pegg,Nick Frost,Martin Freeman,Rosamund Pike"
313,I Am Number Four,2011,111 min,"Action, Adventure, Sci-Fi","Alex Pettyfer,Timothy Olyphant,Dianna Agron,Teresa Palmer"
314,Spy Kids,2001,88 min,"Action, Adventure, Comedy","Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino"
315,Terminator 3: Rise of the Machines,2003,109 min,"Action, Sci-Fi","Arnold Schwarzenegger,Nick Stahl,Kristanna Loken,Claire Danes"
316,Battle Los Angeles,2011,116 min,"Action, Sci-Fi","Aaron Eckhart,Michelle Rodriguez,Bridget Moynahan,Ramon Rodriguez"
317,Evolution,2001,101 min,"Comedy, Sci-Fi","David Duchovny,Orlando Jones,Julianne Moore,Seann William Scott"
318,Star Trek: Insurrection,1998,103 min,"Action, Adventure, Sci-Fi","Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton"
319,Signs,2002,106 min,"Drama, Mystery, Sci-Fi","Mel Gibson,Joaquin Phoenix,Rory Culkin,Abigail Breslin"
320,Alien³,1992,114 min,"Action, Horror, Sci-Fi","Sigourney Weaver,Charles S. Dutton,Charles Dance,Paul McGann"
321,Land of the Lost,2009,102 min,"Action, Adventure, Comedy","Will Ferrell,Danny McBride,Anna Friel,Jorma Taccone"
322,Colossal,2016,109 min,"Comedy, Drama, Fantasy","Anne Hathaway,Jason Sudeikis,Austin Stowell,Tim Blake Nelson"
323,Battlefield Earth,2000,118 min,"Action, Adventure, Sci-Fi","John Travolta,Forest Whitaker,Barry Pepper,Kim Coates"
324,The Happening,2008,91 min,"Mystery, Sci-Fi, Thriller","Mark Wahlberg,Zooey Deschanel,John Leguizamo,Ashlyn Sanchez"
325,Metropolis,1927,153 min,"Drama, Sci-Fi","Brigitte Helm,Alfred Abel,Gustav Fröhlich,Rudolf Klein-Rogge"
326,Cloudy with a Chance of Meatballs,2009,90 min,"Animation, Action, Adventure","Anna Faris,Bill Hader,Bruce Campbell,James Caan"
327,Fantastic 4: Rise of the Silver Surfer,2007,92 min,"Action, Adventure, Fantasy","Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis"
328,1984,1984,113 min,"Drama, Sci-Fi","John Hurt,Richard Burton,Suzanna Hamilton,Cyril Cusack"
329,Spy Kids 2: Island of Lost Dreams,2002,100 min,"Action, Adventure, Comedy","Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino"
330,The Purge: Election Year,2016,108 min,"Action, Horror, Sci-Fi","Frank Grillo,Elizabeth Mitchell,Mykelti Williamson,Joseph Julian Soria"
331,Planet of the Apes,1968,112 min,"Adventure, Sci-Fi","Charlton Heston,Roddy McDowall,Kim Hunter,Maurice Evans"
332,The Cell,2000,107 min,"Horror, Sci-Fi, Thriller","Jennifer Lopez,Vince Vaughn,Vincent D'Onofrio,Colton James"
333,G.I. Joe: The Rise of Cobra,2009,118 min,"Action, Adventure, Sci-Fi","Dennis Quaid,Channing Tatum,Marlon Wayans,Adewale Akinnuoye-Agbaje"
334,Meet the Robinsons,2007,95 min,"Animation, Adventure, Comedy","Daniel Hansen,Wesley Singerman,Angela Bassett,Jordan Fry"
335,Never Let Me Go,2010,103 min,"Drama, Romance, Sci-Fi","Keira Knightley,Carey Mulligan,Andrew Garfield,Izzy Meikle-Small"
336,Tau,2018,97 min,"Sci-Fi, Thriller","Maika Monroe,Ed Skrein,Gary Oldman,Fiston Barek"
337,AVP: Alien vs. Predator,2004,101 min,"Action, Adventure, Horror","Sanaa Lathan,Lance Henriksen,Raoul Bova,Ewen Bremner"
338,The Domestics,2018,95 min,"Horror, Sci-Fi, Thriller","Kate Bosworth,Tyler Hoechlin,Sonoya Mizuno,Lance Reddick"
339,Lilo & Stitch,2002,85 min,"Animation, Adventure, Comedy","Daveigh Chase,Chris Sanders,Tia Carrere,David Ogden Stiers"
340,Predators,2010,107 min,"Action, Adventure, Sci-Fi","Adrien Brody,Laurence Fishburne,Topher Grace,Alice Braga"
341,Ghostbusters II,1989,108 min,"Action, Comedy, Fantasy","Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis"
342,Atlantis: The Lost Empire,2001,95 min,"Animation, Action, Adventure","Michael J. Fox,Jim Varney,Corey Burton,Claudia Christian"
343,Cloverfield,2008,85 min,"Action, Horror, Sci-Fi","Mike Vogel,Jessica Lucas,Lizzy Caplan,T.J. Miller"
344,Alien: Resurrection,1997,109 min,"Action, Horror, Sci-Fi","Sigourney Weaver,Winona Ryder,Dominique Pinon,Ron Perlman"
345,Videodrome,1983,87 min,"Horror, Sci-Fi, Thriller","James Woods,Debbie Harry,Sonja Smits,Peter Dvorsky"
346,Chimera Strain,2018,80 min,"Drama, Sci-Fi, Thriller","Henry Ian Cusick,Kathleen Quinlan,Erika Ervin,Jenna Harrison"
347,Mad Max Beyond Thunderdome,1985,107 min,"Action, Adventure, Sci-Fi","Mel Gibson,Tina Turner,Bruce Spence,Adam Cockburn"
348,The Time Machine,2002,96 min,"Action, Adventure, Sci-Fi","Guy Pearce,Yancey Arias,Mark Addy,Phyllida Law"
349,Flatliners,2017,109 min,"Drama, Horror, Mystery","Ellen Page,Diego Luna,Nina Dobrev,James Norton"
350,The Host,2013,125 min,"Action, Adventure, Drama","Saoirse Ronan,Max Irons,Jake Abel,Diane Kruger"
351,The Fountain,2006,96 min,"Drama, Sci-Fi","Hugh Jackman,Rachel Weisz,Sean Patrick Thomas,Ellen Burstyn"
352,Doom,2005,105 min,"Action, Adventure, Horror","Karl Urban,Rosamund Pike,Dwayne Johnson,Deobia Oparei"
353,Dark City,1998,100 min,"Mystery, Sci-Fi, Thriller","Rufus Sewell,Kiefer Sutherland,Jennifer Connelly,William Hurt"
354,Little Shop of Horrors,1986,94 min,"Comedy, Horror, Musical","Rick Moranis,Ellen Greene,Vincent Gardenia,Levi Stubbs"
355,Dragonball: Evolution,2009,85 min,"Action, Adventure, Fantasy","Justin Chatwin,James Marsters,Yun-Fat Chow,Emmy Rossum"
356,Battle Royale,2000,114 min,"Adventure, Drama, Sci-Fi","Tatsuya Fujiwara,Aki Maeda,Tarô Yamamoto,Takeshi Kitano"
357,Escape from New York,1981,99 min,"Action, Adventure, Sci-Fi","Kurt Russell,Lee Van Cleef,Ernest Borgnine,Donald Pleasence"
358,Galaxy Quest,1999,102 min,"Adventure, Comedy, Sci-Fi","Tim Allen,Sigourney Weaver,Alan Rickman,Tony Shalhoub"
359,Akira,1988,124 min,"Animation, Drama, Sci-Fi","Mitsuo Iwata,Nozomu Sasaki,Mami Koyama,Tesshô Genda"
360,Ghost in the Shell,1995,83 min,"Animation, Action, Crime","Atsuko Tanaka,Iemasa Kayumi,Akio Ôtsuka,Kôichi Yamadera"
361,Deep Blue Sea,1999,105 min,"Action, Adventure, Sci-Fi","Thomas Jane,Saffron Burrows,Samuel L. Jackson,Jacqueline McKenzie"
362,Jumper,2008,88 min,"Action, Adventure, Sci-Fi","Hayden Christensen,Samuel L. Jackson,Jamie Bell,Rachel Bilson"
363,Kin,2018,102 min,"Action, Drama, Sci-Fi","Myles Truitt,Jack Reynor,Dennis Quaid,Zoë Kravitz"
364,Men in Black II,2002,88 min,"Action, Adventure, Comedy","Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle"
365,"I, Robot",2004,115 min,"Action, Crime, Drama","Will Smith,Bridget Moynahan,Bruce Greenwood,Alan Tudyk"
366,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112 min,"Action, Adventure, Comedy","Megan Fox,Will Arnett,Tyler Perry,Laura Linney"
367,Iron Sky,2012,93 min,"Action, Comedy, Sci-Fi","Julia Dietze,Christopher Kirby,Götz Otto,Udo Kier"
368,Small Soldiers,1998,110 min,"Action, Adventure, Comedy","Kirsten Dunst,Gregory Smith,David Cross,Jay Mohr"
369,Event Horizon,1997,96 min,"Horror, Sci-Fi, Thriller","Laurence Fishburne,Sam Neill,Kathleen Quinlan,Joely Richardson"
370,The Chronicles of Riddick,2004,119 min,"Action, Adventure, Sci-Fi","Vin Diesel,Judi Dench,Colm Feore,Thandie Newton"
371,Howard the Duck,1986,110 min,"Action, Adventure, Comedy","Lea Thompson,Jeffrey Jones,Tim Robbins,Ed Gale"
372,From Beyond,1986,85 min,"Horror, Sci-Fi","Jeffrey Combs,Barbara Crampton,Ted Sorel,Ken Foree"
373,28 Weeks Later,2007,100 min,"Drama, Horror, Sci-Fi","Jeremy Renner,Rose Byrne,Robert Carlyle,Harold Perrineau"
374,Chronicle,2012,84 min,"Drama, Sci-Fi, Thriller","Dane DeHaan,Alex Russell,Michael B. Jordan,Michael Kelly"
375,Heavy Metal,1981,86 min,"Animation, Adventure, Fantasy","Richard Romanus,John Candy,Joe Flaherty,Don Francks"
376,Criminal,2016,113 min,"Action, Crime, Drama","Kevin Costner,Ryan Reynolds,Gal Gadot,Gary Oldman"
377,Critters,1986,86 min,"Comedy, Horror, Sci-Fi","Dee Wallace,M. Emmet Walsh,Billy Green Bush,Scott Grimes"
378,Hardcore Henry,2015,96 min,"Action, Adventure, Sci-Fi","Sharlto Copley,Tim Roth,Haley Bennett,Danila Kozlovsky"
379,Twilight Zone: The Movie,1983,101 min,"Horror, Sci-Fi","Dan Aykroyd,Albert Brooks,Vic Morrow,Doug McGrath"
