id,name,year,duration,genre,actors
2913,"Mektoub, My Love: Canto Uno",2017,3h 0m,"Romance,Drama","Shaïn Boumedine,Ophélie Bau,Salim Kechiouche,Lou Luttiau,Alexia Chardard"
2914,Body Snatchers,1993,1h 27m,"Horror,Science Fiction,Thriller","Gabrielle Anwar,Terry Kinney,Billy Wirth,Christine Elise,Forest Whitaker"
2915,Baby Mama,2008,1h 39m,Comedy,"Tina Fey,Amy Poehler,Dax Shepard,Sigourney Weaver,Greg Kinnear"
2916,The Duchess,2008,1h 50m,"Drama,History,Romance","Keira Knightley,Ralph Fiennes,Charlotte Rampling,Dominic Cooper,Hayley Atwell"
2917,Date Night,2010,1h 37m,Comedy,"Tina Fey,Steve Carell,Mark Wahlberg,Taraji P. Henson,Jimmi Simpson"
2918,Tae Guk Gi: The Brotherhood of War,2004,2h 20m,"Action,Adventure,Drama,History,War","Jang Dong-gun,Won Bin,Lee Eun-ju,Gong Hyung-jin,Park Jeong-Woo"
2919,Fanboys,2009,1h 30m,"Adventure,Comedy","Sam Huntington,Chris Marquette,Dan Fogler,Jay Baruchel,Kristen Bell"
2920,I Spit on Your Grave,1978,1h 41m,"Horror,Thriller","Camille Keaton,Eron Tabor,Richard Pace,Anthony Nichols,Gunter Kleemann"
2921,Magic in the Moonlight,2014,1h 37m,"Comedy,Drama,Romance","Colin Firth,Emma Stone,Hamish Linklater,Marcia Gay Harden,Jacki Weaver"
2922,A Monster Calls,2016,1h 48m,"Drama,Fantasy","Lewis MacDougall,Sigourney Weaver,Felicity Jones,Toby Kebbell,Liam Neeson"
2923,"Don't Worry, I'm Fine",2006,1h 36m,Drama,"Mélanie Laurent,Kad Merad,Isabelle Renauld,Julien Boisselier,Thibault de Montalembert"
2924,Bring It On,2000,1h 38m,Comedy,"Kirsten Dunst,Jesse Bradford,Eliza Dushku,Gabrielle Union,Huntley Ritter"
2925,A Twelve-Year Night,2018,2h 2m,"Drama,Crime,History","Antonio de la Torre,Chino Darín,Alfonso Tort,César Troncoso,Soledad Villamil"
2926,Red Lights,2012,1h 59m,Thriller,"Sigourney Weaver,Robert De Niro,Cillian Murphy,Elizabeth Olsen,Toby Jones"
2927,Café Society,2016,1h 37m,"Comedy,Drama,Romance","Jesse Eisenberg,Kristen Stewart,Steve Carell,Blake Lively,Parker Posey"
2928,Air Bud 3: World Pup,2000,1h 23m,"Comedy,Drama,Family","Kevin Zegers,Chilton Crane,Caitlin Wachs,Miguel Sandoval,David Glyn-Jones"
2929,Don't Be Afraid of the Dark,2010,1h 39m,"Fantasy,Horror,Thriller","Katie Holmes,Guy Pearce,Bailee Madison,Alan Dale,Jack Thompson"
2930,La Dolce Vita,1960,2h 56m,"Comedy,Drama","Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Yvonne Furneaux,Magali Noël"
2931,Utøya: July 22,2018,1h 32m,"Drama,Thriller","Andrea Berntzen,Aleksander Holmen,Brede Fristad,Elli Rhiannon Müller Osbourne,Sorosh Sadat"
2932,Tamara,2016,1h 43m,Comedy,"Héloïse Martin,Sylvie Testud,Rayane Bensetti,Cyril Gueï,Ina Castagnetti"
2933,Serena,2014,1h 42m,Drama,"Jennifer Lawrence,Bradley Cooper,Rhys Ifans,Toby Jones,Blake Ritson"
2934,It's Complicated,2009,2h 1m,"Comedy,Romance","Meryl Streep,Steve Martin,Alec Baldwin,John Krasinski,Lake Bell"
2935,The Story of O,1975,1h 37m,Drama,"Corinne Cléry,Udo Kier,Alain Noury,Anthony Steel,Jean Gaven"
2936,Reality Bites,1994,1h 39m,"Drama,Comedy,Romance","Winona Ryder,Ben Stiller,Janeane Garofalo,Steve Zahn,Ethan Hawke"
2937,The Week Of,2018,1h 56m,Comedy,"Adam Sandler,Chris Rock,Steve Buscemi,Rachel Dratch,Allison Strong"
2938,A Street Cat Named Bob,2016,1h 43m,"Drama,Family,Comedy","Luke Treadaway,Ruta Gedmintas,Joanne Froggatt,Anthony Stewart Head,Caroline Goodall"
2939,Pumpkinhead,1988,1h 26m,"Fantasy,Horror","Lance Henriksen,Jeff East,John D'Aquino,Cynthia Bain,Kerry Remsen"
2940,Don't Look Down,2008,1h 20m,"Drama,Romance","Leandro Stivelman,Antonella Costa,Hugo Arana,Mónica Galán"
2941,Thank You for Your Service,2017,1h 49m,"Drama,War","Miles Teller,Haley Bennett,Joe Cole,Amy Schumer,Beulah Koale"
2942,Just Cause,1995,1h 42m,"Action,Drama,Mystery,Thriller","Sean Connery,Laurence Fishburne,Blair Underwood,Kate Capshaw,Ruby Dee"
2943,Death Wish,1974,1h 33m,Action,"Charles Bronson,Hope Lange,Vincent Gardenia,Steven Keats,William Redfield"
2944,The Fly II,1989,1h 45m,"Horror,Science Fiction,Thriller","Eric Stoltz,Daphne Zuniga,Lee Richardson,John Getz,Frank C. Turner"
2945,Revenge,1990,2h 3m,"Romance,Thriller","Kevin Costner,Anthony Quinn,Madeleine Stowe,Tomás Milián,Joaquin Martinez"
2946,Rachel Getting Married,2008,1h 53m,Drama,"Anne Hathaway,Rosemarie DeWitt,Sebastian Stan,Roslyn Ruff,Bill Irwin"
2947,Halloween 5: The Revenge of Michael Myers,1989,1h 36m,"Horror,Thriller","Donald Pleasence,Danielle Harris,Ellie Cornell,Beau Starr,Don Shanks"
2948,The Experiment,2001,1h 54m,"Drama,Thriller","Moritz Bleibtreu,Christian Berkel,Oliver Stokowski,Wotan Wilke Möhring,Stephan Szasz"
2949,Heist,2001,1h 47m,"Action,Crime,Drama,Thriller","Gene Hackman,Danny DeVito,Delroy Lindo,Sam Rockwell,Rebecca Pidgeon"
2950,The Break-Up,2006,1h 46m,"Romance,Comedy","Vince Vaughn,Jennifer Aniston,Joey Lauren Adams,Ann-Margret,Jason Bateman"
2951,Me and Earl and the Dying Girl,2015,1h 45m,"Comedy,Drama","Thomas Mann,RJ Cyler,Olivia Cooke,Connie Britton,Nick Offerman"
2952,Bullets Over Broadway,1994,1h 38m,"Action,Comedy,Thriller","John Cusack,Dianne Wiest,Jennifer Tilly,Chazz Palminteri,Mary-Louise Parker"
2953,Our House,2018,1h 30m,"Drama,Thriller,Horror","Nicola Peltz,Thomas Mann,Christine Horne,Percy Hynes White,Robert B. Kennedy"
2954,Rab Ne Bana Di Jodi,2008,2h 47m,"Comedy,Drama,Romance","Shah Rukh Khan,Vinay Pathak,Anushka Sharma,M. K. Raina,Manmeet Singh"
2955,Zoe,2018,1h 44m,"Science Fiction,Romance,Thriller","Léa Seydoux,Ewan McGregor,Rashida Jones,Theo James,Matthew Gray Gubler"
2956,Cowboy Bebop: The Movie,2001,1h 55m,"Action,Animation,Science Fiction","Kouichi Yamadera,Unsho Ishizuka,Aoi Tada,Ai Kobayashi,Megumi Hayashibara"
2957,Denial,2016,1h 49m,"Drama,History","Rachel Weisz,Tom Wilkinson,Timothy Spall,Andrew Scott,Jack Lowden"
2958,Runaway Jury,2003,2h 7m,"Drama,Thriller","John Cusack,Rachel Weisz,Gene Hackman,Bruce McGill,Bruce Davison"
2959,Romeo Must Die,2000,1h 55m,"Action,Crime,Thriller","Jet Li,Aaliyah,Isaiah Washington,Russell Wong,DMX"
2960,Romy and Michele's High School Reunion,1997,1h 32m,Comedy,"Mira Sorvino,Lisa Kudrow,Janeane Garofalo,Alan Cumming,Julia Campbell"
2961,The Ages of Love,2011,2h 5m,"Comedy,Romance","Robert De Niro,Monica Bellucci,Riccardo Scamarcio,Michele Placido,Donatella Finocchiaro"
2962,The Party,1968,1h 39m,Comedy,"Peter Sellers,Claudine Longet,Natalia Borisova,Jean Carson,Marge Champion"
2963,Mutiny on the Bounty,1962,2h 58m,"Adventure,Drama,History","Trevor Howard,Marlon Brando,Richard Harris,Hugh Griffith,Percy Herbert"
2964,The Open House,2018,1h 34m,"Thriller,Horror","Dylan Minnette,Piercey Dalton,Sharif Atkins,Patricia Bethune,Matt Angel"
2965,Little Shop of Horrors,1986,1h 34m,"Horror,Comedy","Rick Moranis,Ellen Greene,Vincent Gardenia,Steve Martin,Tisha Campbell-Martin"
2966,Hush,2016,1h 22m,"Horror,Thriller","Kate Siegel,John Gallagher Jr.,Samantha Sloyan,Michael Trucco,Emilia Graves"
2967,Split Second,1992,1h 30m,"Horror,Science Fiction","Rutger Hauer,Kim Cattrall,Michael J. Pollard,Alastair Duncan,Alun Armstrong"
2968,It Boy,2013,1h 32m,Comedy,"Virginie Efira,Pierre Niney,Gilles Cohen,Amélie Glenn,Charles Berling"
2969,Green Lantern: First Flight,2009,1h 15m,"Action,Animation,Science Fiction","Christopher Meloni,Victor Garber,Michael Madsen,Tricia Helfer,John Larroquette"
2970,Dan in Real Life,2007,1h 38m,"Comedy,Romance,Drama","Steve Carell,Juliette Binoche,Dane Cook,Dianne Wiest,John Mahoney"
2971,Scoop,2006,1h 36m,"Comedy,Mystery","Scarlett Johansson,Hugh Jackman,Woody Allen,Ian McShane,Kevin McNally"
2972,Pokémon Heroes: Latios and Latias,2002,1h 11m,"Action,Adventure,Animation,Fantasy","Rica Matsumoto,Mayumi Iizuka,Yuji Ueda,Ikue Otani,Megumi Hayashibara"
2973,Edtv,1999,2h 2m,Comedy,"Matthew McConaughey,Woody Harrelson,Sally Kirkland,Jenna Elfman,Martin Landau"
2974,Bangkok Dangerous,2008,1h 39m,"Action,Crime,Thriller","Nicolas Cage,Shahkrit Yamnarm,Charlie Yeung,Panward Hemmanee,Nirattisai Kaljaruek"
2975,The Librarian: Quest for the Spear,2004,1h 46m,"Thriller,Adventure,Action,Comedy,Drama,Fantasy,Romance","Noah Wyle,Sonya Walger,Bob Newhart,Kyle MacLachlan,Kelly Hu"
2976,Twin Peaks,1989,1h 56m,"Drama,Mystery","Kyle MacLachlan,Michael Ontkean,Mädchen Amick,Dana Ashbrook,Richard Beymer"
2977,Anaconda 3: Offspring,2008,1h 31m,"Action,Horror,Thriller","David Hasselhoff,Crystal Allen,Ryan McCluskey,Patrick Regis,Anthony Green"
2978,Phenomena,1985,1h 56m,"Horror,Thriller","Jennifer Connelly,Daria Nicolodi,Fiore Argento,Federica Mastroianni,Fiorenza Tessari"
2979,The King of Comedy,1982,1h 49m,"Comedy,Drama","Robert De Niro,Jerry Lewis,Diahnne Abbott,Sandra Bernhard,Ed Herlihy"
2980,Anne of Green Gables,1985,3h 19m,"Drama,Family","Megan Follows,Colleen Dewhurst,Richard Farnsworth,Jonathan Crombie,Patricia Hamilton"
2981,Let Me In,2010,1h 56m,"Drama,Horror,Mystery","Kodi Smit-McPhee,Chloë Grace Moretz,Richard Jenkins,Elias Koteas,Sasha Barrese"
2982,Heathers,1989,1h 43m,"Thriller,Comedy,Drama","Winona Ryder,Christian Slater,Shannen Doherty,Lisanne Falk,Kim Walker"
2983,Dark Places,2015,1h 53m,"Drama,Mystery,Thriller","Charlize Theron,Nicholas Hoult,Chloë Grace Moretz,Christina Hendricks,Tye Sheridan"
2984,My Left Foot: The Story of Christy Brown,1989,1h 43m,Drama,"Daniel Day-Lewis,Brenda Fricker,Alison Whelan,Declan Croghan,Eanna MacLiam"
2985,Ricky Gervais: Humanity,2018,1h 18m,Comedy,Ricky Gervais
2986,Unfinished Business,2015,1h 31m,Comedy,"Vince Vaughn,Dave Franco,James Marsden,June Diane Raphael,Sienna Miller"
2987,The Oranges,2011,1h 30m,"Comedy,Romance,Drama","Leighton Meester,Hugh Laurie,Alia Shawkat,Allison Janney,Catherine Keener"
2988,Gigli,2003,2h 1m,"Drama,Comedy","Ben Affleck,Jennifer Lopez,Justin Bartha,Lainie Kazan,Lenny Venito"
2989,Glengarry Glen Ross,1992,1h 40m,"Crime,Drama,Mystery","Al Pacino,Jack Lemmon,Alec Baldwin,Alan Arkin,Ed Harris"
2990,Vampire Hunter D: Bloodlust,2000,1h 43m,"Action,Adventure,Animation,Fantasy,Horror,Mystery,Science Fiction","Hideyuki Tanaka,Ichirō Nagai,Kouichi Yamadera,Emi Shinohara,Yuusaku Yara"
2991,Half Baked,1998,1h 22m,"Comedy,Crime","Dave Chappelle,Jim Breuer,Harland Williams,Guillermo Díaz,Rachel True"
2992,Dark Crimes,2018,1h 33m,"Crime,Thriller,Drama","Jim Carrey,Marton Csokas,Charlotte Gainsbourg,Kati Outinen,Vlad Ivanov"
2993,Brick,2006,1h 50m,"Drama,Mystery","Joseph Gordon-Levitt,Nora Zehetner,Lukas Haas,Noah Fleiss,Matt O'Leary"
2994,Get Him to the Greek,2010,1h 49m,Comedy,"Jonah Hill,Russell Brand,Rose Byrne,Elisabeth Moss,Colm Meaney"
2995,Charlie St. Cloud,2010,1h 39m,"Drama,Romance","Zac Efron,Amanda Crew,Charlie Tahan,Augustus Prew,Donal Logue"
2996,Spy Kids: All the Time in the World,2011,1h 29m,"Family,Comedy,Action","Jessica Alba,Mason Cook,Rowan Blanchard,Joel McHale,Jeremy Piven"
2997,Dreamcatcher,2003,2h 16m,"Drama,Horror,Science Fiction,Thriller","Morgan Freeman,Thomas Jane,Jason Lee,Damian Lewis,Timothy Olyphant"
2998,Barbie Fairytopia: Mermaidia,2006,1h 15m,"Animation,Family,Adventure,Fantasy","Kelly Sheridan,Lee Tockar,Christopher Gaze,Kathleen Barr,Chiara Zanni"
2999,24 Hours to Live,2017,1h 34m,"Action,Science Fiction,Thriller,Mystery","Ethan Hawke,Xu Qing,Paul Anderson,Rutger Hauer,Tyrone Keogh"
3000,Scooby-Doo! WrestleMania Mystery,2014,1h 24m,"Animation,Comedy,Family,Mystery","Matthew Lillard,Grey DeLisle,Frank Welker,Mindy Cohn,Mary McCormack"
3001,The Female Brain,2017,1h 38m,Comedy,"Whitney Cummings,Sofía Vergara,Toby Kebbell,James Marsden,Lucy Punch"
3002,An Extremely Goofy Movie,2000,1h 19m,"Animation,Family,Comedy","Bill Farmer,Jason Marsden,Pauly Shore,Rob Paulsen,Jeff Bennett"
3003,Dangerous Minds,1995,1h 39m,"Drama,Crime","Michelle Pfeiffer,George Dzundza,Courtney B. Vance,Robin Bartlett,John Neville"
3004,One Piece Film: Z,2012,1h 48m,"Action,Adventure,Animation","Mayumi Tanaka,Kazuya Nakai,Akemi Okamura,Kappei Yamaguchi,Hiroaki Hirata"
3005,Throne of Blood,1957,1h 48m,"Drama,History","Toshirō Mifune,Isuzu Yamada,Akira Kubo,Takashi Shimura,Minoru Chiaki"
3006,The American President,1995,1h 46m,"Comedy,Drama,Romance","Michael Douglas,Annette Bening,Michael J. Fox,Martin Sheen,Anna Deavere Smith"
3007,Forgive Us Our Debts,2018,1h 44m,Drama,"Marco Giallini,Claudio Santamaria,Jerzy Stuhr,Flonja Kodheli,Agnieszka Żulewska"
3008,Harsh Times,2005,2h 0m,"Crime,Drama,Thriller,Action","Christian Bale,Freddy Rodríguez,Eva Longoria,Chaka Forman,Tammy Trull"
3009,Your Son,2018,1h 43m,"Drama,Thriller","José Coronado,Pol Monen,Ana Wagener,Ester Expósito,Asia Ortega"
3010,Fallen Angels,1995,1h 36m,"Drama,Action,Romance","Leon Lai,Michelle Reis,Takeshi Kaneshiro,Charlie Yeung,Karen Mok"
3011,Dragons: Dawn Of The Dragon Racers,2014,0h 26m,"Adventure,Animation,Comedy,Family,Fantasy","Jay Baruchel,America Ferrera,Christopher Mintz-Plasse,T.J. Miller,Tim Conway"
3012,The Mission,1986,2h 6m,"Adventure,Drama,Action,History","Robert De Niro,Jeremy Irons,Ray McAnally,Aidan Quinn,Liam Neeson"
3013,The Big Country,1958,2h 45m,"Drama,Western,Romance","Gregory Peck,Jean Simmons,Carroll Baker,Charlton Heston,Burl Ives"
3014,The Longest Day,1962,2h 58m,"Drama,History,War","Henry Fonda,Robert Mitchum,John Wayne,Richard Burton,Curd Jürgens"
3015,Friday the 13th: A New Beginning,1985,1h 32m,"Horror,Thriller","Melanie Kinnaman,John Shepherd,Shavar Ross,Richard Young,Marco St. John"
3016,Rape Zombie: Lust of the Dead,2012,1h 13m,"Comedy,Horror","Yui Aikawa,Asami,Shungiku Uchida,Alice Ozawa,Saya Kobayashi"
3017,Top Secret!,1984,1h 30m,Comedy,"Val Kilmer,Lucy Gutteridge,Peter Cushing,Jeremy Kemp,Christopher Villiers"
3018,Solaris,2002,1h 39m,"Drama,Science Fiction,Mystery,Romance","George Clooney,Natascha McElhone,Viola Davis,Jeremy Davies,Ulrich Tukur"
3019,Rob Roy,1995,2h 19m,"Adventure,History","Liam Neeson,Jessica Lange,John Hurt,Tim Roth,Eric Stoltz"
3020,The Spy Who Came in from the Cold,1965,1h 52m,"Drama,Thriller","Richard Burton,Claire Bloom,Oskar Werner,Sam Wanamaker,George Voskovec"
3021,Appleseed,2004,1h 41m,"Animation,Action,Science Fiction","Ai Kobayashi,Jūrōta Kosugi,Yuki Matsuoka,Asumi Miwa,Mami Koyama"
3022,Rumor Has It...,2005,1h 37m,Comedy,"Jennifer Aniston,Kevin Costner,Shirley MacLaine,Mark Ruffalo,Dustin Hoffman"
3023,Timecop,1994,1h 39m,"Thriller,Science Fiction,Action,Crime","Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill,Gloria Reuben"
3024,Beauty & the Briefcase,2010,1h 23m,"Romance,Comedy","Hilary Duff,Chris Carmack,Michael McMillian,Amanda Walsh,Jaime Pressly"
3025,The Collector,2009,1h 28m,"Horror,Thriller","Josh Stewart,Michael Reilly Burke,Andrea Roth,Juan Fernández,Madeline Zima"
3026,Scanners,1981,1h 43m,Science Fiction,"Stephen Lack,Jennifer O'Neill,Michael Ironside,Patrick McGoohan,Lawrence Dane"
3027,A Chinese Odyssey Part Two: Cinderella,1995,1h 39m,"Comedy,Fantasy","Stephen Chow,Ng Man-Tat,Athena Chu,Law Kar-Ying,Yammie Lam Kit-Ying"
3028,Holes,2003,1h 57m,"Adventure,Family,Drama,Comedy","Shia LaBeouf,Khleo Thomas,Sigourney Weaver,Jon Voight,Patricia Arquette"
3029,Barbie of Swan Lake,2003,1h 21m,"Animation,Family","Kelly Sheridan,Mark Hildreth,Kelsey Grammer,Maggie Wheeler,Venus Terzo"
3030,National Security,2003,1h 28m,"Action,Comedy,Crime,Thriller","Martin Lawrence,Steve Zahn,Colm Feore,Bill Duke,Eric Roberts"
3031,Bringing Out the Dead,1999,2h 1m,Drama,"Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames,Tom Sizemore"
3032,Gomorrah,2008,2h 15m,"Drama,Crime","Toni Servillo,Gianfelice Imparato,Maria Nazionale,Salvatore Cantalupo,Gigio Morra"
3033,The Faculty,1998,1h 44m,"Horror,Science Fiction","Jordana Brewster,Elijah Wood,Clea DuVall,Laura Harris,Josh Hartnett"
3034,Prom Night,2008,1h 28m,"Crime,Horror,Drama","Brittany Snow,Scott Porter,Jessica Stroup,Dana Davis,Kelly Blatz"
3035,Benji,2018,1h 27m,"Family,Crime,Drama","Gabriel Bateman,Darby Camp,Kiele Sanchez,Gralen Bryant Banks,Will Rothhaar"
3036,Mercury Rising,1998,1h 51m,"Action,Crime,Drama,Thriller","Bruce Willis,Alec Baldwin,Miko Hughes,Chi McBride,Kim Dickens"
3037,Network,1976,2h 2m,Drama,"Faye Dunaway,William Holden,Peter Finch,Robert Duvall,Wesley Addy"
3038,10,1979,2h 2m,"Comedy,Romance","Dudley Moore,Julie Andrews,Bo Derek,Robert Webber,Dee Wallace"
3039,The Devil's Own,1997,1h 47m,"Crime,Thriller,Drama","Brad Pitt,Harrison Ford,Rubén Blades,Treat Williams,Natascha McElhone"
3040,Brad's Status,2017,1h 41m,"Comedy,Drama","Ben Stiller,Austin Abrams,Jenna Fischer,Michael Sheen,Luke Wilson"
3041,Things to Do in Denver When You're Dead,1995,1h 56m,"Drama,Crime","Andy García,Christopher Lloyd,William Forsythe,Bill Nunn,Treat Williams"
3042,Hart's War,2002,2h 5m,"Drama,War","Bruce Willis,Colin Farrell,Terrence Howard,Marcel Iures,Cole Hauser"
3043,Spectral,2016,1h 49m,"Thriller,Action,Science Fiction","James Badge Dale,Clayne Crawford,Max Martini,Emily Mortimer,Ryan Robbins"
3044,White Fang,1991,1h 47m,"Action,Adventure,Drama,Family","Klaus Maria Brandauer,Ethan Hawke,Seymour Cassel,Susan Hogan,James Remar"
3045,View from the Top,2003,1h 27m,"Comedy,Romance","Gwyneth Paltrow,Christina Applegate,Mark Ruffalo,Candice Bergen,Marc Blucas"
3046,Side Effects,2013,1h 46m,"Thriller,Crime,Drama","Jude Law,Rooney Mara,Catherine Zeta-Jones,Channing Tatum,Vinessa Shaw"
3047,One Eight Seven,1997,1h 59m,"Drama,Thriller","Samuel L. Jackson,John Heard,Kelly Rowan,Clifton Collins Jr.,Tony Plana"
3048,Hellraiser: Hellworld,2005,1h 31m,"Horror,Thriller","Stelian Urian,Katheryn Winnick,Anna Tolputt,Khary Payton,Henry Cavill"
3049,Code 46,2003,1h 32m,"Drama,Romance,Science Fiction,Thriller","Tim Robbins,Samantha Morton,Nabil Elouahabi,Om Puri,Emil Marwa"
3050,Out for Justice,1991,1h 31m,"Action,Thriller,Crime,Drama,Mystery","Steven Seagal,William Forsythe,Jerry Orbach,Jo Champa,Shareen Mitchell"
3051,Chaos,2005,1h 46m,"Drama,Action,Crime","Jason Statham,Ryan Phillippe,Wesley Snipes,Henry Czerny,Justine Waddell"
3052,D.E.B.S.,2004,1h 31m,Action,"Sara Foster,Meagan Good,Jordana Brewster,Devon Aoki,Jill Ritchie"
3053,Take Shelter,2011,2h 0m,"Thriller,Drama","Michael Shannon,Jessica Chastain,Katy Mixon,Shea Whigham,Ray McKinnon"
3054,Savage Grace,2007,1h 37m,Drama,"Julianne Moore,Stephen Dillane,Eddie Redmayne,Anne Reid,Elena Anaya"
3055,A Turtle's Tale 2: Sammy's Escape from Paradise,2012,1h 32m,"Adventure,Animation","Kaitlyn Maher,Carter Hastings,Alan Shearman,Khary Payton,Carlos Alazraqui"
3056,Porky's,1981,1h 34m,Comedy,"Dan Monahan,Mark Herrier,Wyatt Knight,Cyril O'Reilly,Kaki Hunter"
3057,Broadcast News,1987,2h 13m,"Comedy,Drama,Romance","William Hurt,Albert Brooks,Holly Hunter,Robert Prosky,Lois Chiles"
3058,Meet Dave,2008,1h 30m,"Comedy,Science Fiction,Adventure,Family","Eddie Murphy,Elizabeth Banks,Gabrielle Union,Scott Caan,Ed Helms"
3059,Love and Other Disasters,2006,1h 31m,"Comedy,Romance","Brittany Murphy,Matthew Rhys,Santiago Cabrera,Catherine Tate,Jamie Sives"
3060,See You Up There,2017,1h 53m,"Drama,Crime,Comedy,War","Nahuel Pérez Biscayart,Albert Dupontel,Laurent Lafitte,Niels Arestrup,Émilie Dequenne"
3061,Murder at 1600,1997,1h 47m,"Action,Drama,Mystery,Thriller,Crime","Wesley Snipes,Diane Lane,Alan Alda,Daniel Benzali,Dennis Miller"
3062,Journey to the Center of the Earth,1959,2h 12m,"Adventure,Fantasy,Family","Pat Boone,James Mason,Arlene Dahl,Diane Baker,Thayer David"
3063,Saturn 3,1980,1h 35m,"Science Fiction,Thriller","Farrah Fawcett,Kirk Douglas,Harvey Keitel,Roy Dotrice,Ed Bishop"
3064,Jan Dara: The Beginning,2012,2h 0m,"Drama,Romance","Mario Maurer,Kesarin Chaichalermpol,ชัยพล พูพาร์ต,บงกช คงมาลัย,ศักราช ฤกษ์ธำรงค์"
3065,Paris Can Wait,2016,1h 32m,Romance,"Diane Lane,Arnaud Viard,Alec Baldwin,Elise Tielrooy,Cédric Monnet"
3066,The Cannonball Run,1981,1h 35m,"Comedy,Action","Burt Reynolds,Roger Moore,Farrah Fawcett,Dean Martin,Dom DeLuise"
3067,1922,2017,1h 41m,"Crime,Drama,Horror,Mystery,Thriller","Thomas Jane,Neal McDonough,Molly Parker,Dylan Schmid,Kaitlyn Bernard"
3068,The Way Back,2010,2h 13m,"Drama,Adventure,History","Colin Farrell,Dejan Angelov,Dragoș Bucur,Ed Harris,Jim Sturgess"
3069,Haywire,2011,1h 33m,"Action,Thriller,Mystery","Gina Carano,Ewan McGregor,Michael Fassbender,Bill Paxton,Channing Tatum"
3070,What the Day Owes the Night,2012,3h 2m,"Drama,History,Romance","Nora Arnezeder,Fu'ad Aït Aattou,Anne Parillaud,Vincent Pérez,Anne Consigny"
3071,Battlestar Galactica: Blood & Chrome,2013,1h 31m,"Science Fiction,TV Movie","Luke Pasqualino,Ben Cotton,Brian Markinson,Lili Bordán,Jill Teed"
3072,Dark Angel,1990,1h 31m,"Action,Thriller,Science Fiction,Crime,Horror","Dolph Lundgren,Brian Benben,Betsy Brantley,Matthias Hues,Jay Bilas"
3073,Immoral Tales,1973,1h 43m,"Drama,Romance","Lise Danvers,Fabrice Luchini,Charlotte Alexandra,Paloma Picasso,Pascale Christophe"
3074,U Turn,1997,2h 5m,"Crime,Thriller","Sean Penn,Nick Nolte,Jennifer Lopez,Joaquin Phoenix,Claire Danes"
3075,An American Tail,1986,1h 20m,"Drama,Family,Animation,Adventure,Music","Phillip Glasser,Dom DeLuise,Nehemiah Persoff,Erica Yohn,Amy Green"
3076,Julie & Julia,2009,2h 3m,"Romance,Drama","Meryl Streep,Amy Adams,Stanley Tucci,Chris Messina,Linda Emond"
3077,"Sherlock, Jr.",1924,0h 46m,"Action,Comedy,Mystery","Buster Keaton,Kathryn McGuire,Joe Keaton,Erwin Connelly,Ward Crane"
3078,Winchester '73,1950,1h 32m,Western,"James Stewart,Shelley Winters,Dan Duryea,Stephen McNally,Millard Mitchell"
3079,The Protector,2005,1h 48m,"Action,Crime,Drama,Thriller","Tony Jaa,Petchtai Wongkamlao,Bongkod Bencharongkul,Xing Jing,Nathan Jones"
3080,The Tigger Movie,2000,1h 17m,"Animation,Family,Comedy","Jim Cummings,Nikita Hopkins,Ken Sansom,John Fiedler,Peter Cullen"
3081,The Wages of Fear,1953,2h 27m,"Drama,Thriller,Adventure","Yves Montand,Charles Vanel,Peter van Eyck,Folco Lulli,Véra Clouzot"
3082,Coffy,1973,1h 30m,"Thriller,Action,Crime","Pam Grier,Robert DoQui,Sid Haig,Booker Bradshaw,William Elliott"
3083,Internal Affairs,1990,1h 54m,"Crime,Drama","Richard Gere,Andy García,Laurie Metcalf,Nancy Travis,Elijah Wood"
3084,Stomp the Yard,2007,1h 54m,"Drama,Music","Columbus Short,Meagan Good,Ne-Yo,Darrin Henson,Jermaine Williams"
3085,Dragons: Gift of the Night Fury,2011,0h 22m,"Animation,Comedy,Adventure","Jay Baruchel,Gerard Butler,Craig Ferguson,America Ferrera,Jonah Hill"
3086,Ben 10: Race Against Time,2008,1h 7m,"Action,Family,Science Fiction","Graham Phillips,David Franklin,Lee Majors,Christien Anholt,Tyler Patrick Jones"
3087,A Little Princess,1995,1h 37m,"Drama,Family,Fantasy","Liesel Matthews,Eleanor Bron,Liam Cunningham,Rusty Schwimmer,Vanessa Lee Chester"
3088,Rurouni Kenshin: Kyoto Inferno,2014,2h 18m,"Action,Adventure,Drama","Takeru Satoh,Emi Takei,Munetaka Aoki,Kaito Oyagi,Yū Aoi"
3089,Pete's Dragon,2016,1h 43m,"Adventure,Family,Fantasy","Oakes Fegley,Bryce Dallas Howard,Wes Bentley,Karl Urban,Oona Laurence"
3090,5 Days of War,2011,1h 53m,"War,Drama","Rupert Friend,Val Kilmer,Andy García,Dean Cain,Emmanuelle Chriqui"
3091,Young Adult,2011,1h 34m,"Comedy,Drama","Charlize Theron,Patton Oswalt,Patrick Wilson,Elizabeth Reaser,Collette Wolfe"
3092,Scooby-Doo! The Mystery Begins,2009,1h 22m,"Mystery,Animation,Comedy,Fantasy","Frank Welker,Hayley Kiyoko,Kate Melton,Nick Palatas,Robbie Amell"
3093,The Sweetest Thing,2002,1h 24m,"Romance,Comedy","Cameron Diaz,Christina Applegate,Thomas Jane,Selma Blair,Jason Bateman"
